date,price,total_volume,market_cap,coin_name,bitcoin_returns,bitcoin_volatility
2015-02-16 00:00:00.000,235.9199,128976204.99927545,3266299219.505,bitcoin,0.012548273319479053,0.9309258425879485
2015-02-17 00:00:00.000,242.4568,121468767.5434641,3357729670.42,bitcoin,0.027708133141799207,0.9244222335621701
2015-02-18 00:00:00.000,234.6238,88821471.77949807,3250184845.45,bitcoin,-0.03230678619861349,0.922987632982631
2015-02-19 00:00:00.000,240.2988,71396084.8246788,3329826479.07,bitcoin,0.024187657006663477,0.9223199595129163
2015-02-20 00:00:00.000,244.0821,80482172.09597999,3383185375.785,bitcoin,0.015744148535073776,0.9190053397482975
2015-02-21 00:00:00.000,244.1459,64143296.19994164,3384954726.9025,bitcoin,0.00026138745938353303,0.894783534117451
2015-02-22 00:00:00.000,235.5529999999999,74180476.06972592,3266702003.4249988,bitcoin,-0.03519575794637586,0.8972816142249854
2015-02-23 00:00:00.000,238.1319,61755698.92656742,3303312137.1225,bitcoin,0.010948279155859053,0.8978538353990451
2015-02-24 00:00:00.000,238.7314,58732103.48183354,3312404143.285,bitcoin,0.0025175123534477706,0.8682428058720375
2015-02-25 00:00:00.000,237.378,57584610.05522578,3294575196.45,bitcoin,-0.005669132757567752,0.8642684179364504
2015-02-26 00:00:00.000,236.1711557723409,44991044.50687964,3278687399.961783,bitcoin,-0.005084060981468741,0.8265783917533155
2015-02-27 00:00:00.000,253.8991,137186494.71170896,3525782547.105,bitcoin,0.07506396862768505,0.8569881593906686
2015-02-28 00:00:00.000,253.5991,85884430.30666418,3522504178.955,bitcoin,-0.001181571734598541,0.7718904112878461
2015-03-01 00:00:00.000,257.7075,58106060.44444854,3580465593.9375,bitcoin,0.016200372950850417,0.7694610820912904
2015-03-02 00:00:00.000,269.9614999999999,93658288.66772272,3751796695.2874985,bitcoin,0.04755003249808376,0.760524781548268
2015-03-03 00:00:00.000,280.6241999999999,128754965.89965025,3901083285.089999,bitcoin,0.039497113477292345,0.7613751320739536
2015-03-04 00:00:00.000,273.0192999999999,119553919.98697218,3796353842.947499,bitcoin,-0.027099943625674694,0.7462229735963315
2015-03-05 00:00:00.000,274.8255,98543018.35211968,3822334889.7375,bitcoin,0.006615649516353184,0.7102937059518502
2015-03-06 00:00:00.000,272.3412999999999,74704492.0402275,3788784931.469999,bitcoin,-0.009039190322586932,0.7116768024494309
2015-03-07 00:00:00.000,275.5846387340832,50059694.67622344,3834877371.4562297,bitcoin,0.011909096174848921,0.6936189802461646
2015-03-08 00:00:00.000,274.578,45050575.22814669,3821054905.8,bitcoin,-0.003652738914285303,0.6920931010765089
2015-03-09 00:00:00.000,289.2957000000001,111062141.12648012,4027806171.9600015,bitcoin,0.05360116251119962,0.7090836345618926
2015-03-10 00:00:00.000,290.3057,129285347.54407711,4043022165.1175,bitcoin,0.0034912375123441475,0.7023530888987662
2015-03-11 00:00:00.000,295.961,73794326.12201199,4122115211.9,bitcoin,0.01948049934947882,0.6985437202641114
2015-03-12 00:00:00.000,293.9203,65277495.588918425,4095470764.185,bitcoin,-0.006895165241366352,0.7006790800438362
2015-03-13 00:00:00.000,288.0364999999999,67739327.34903467,4014523120.5749984,bitcoin,-0.02001835191376755,0.7061510732194872
2015-03-14 00:00:00.000,281.4887,63244191.82668233,3924198780.6125,bitcoin,-0.022732535633504414,0.7150334614320834
2015-03-15 00:00:00.000,285.2645,32203956.61897762,3977863688.6375,bitcoin,0.013413682325436271,0.6895672605991662
2015-03-16 00:00:00.000,290.0955000000001,60818266.22008967,4046186762.512501,bitcoin,0.016935160175907127,0.6061588046946635
2015-03-17 00:00:00.000,284.3491,50540130.74794698,3967004055.1925,bitcoin,-0.019808649220687813,0.48374358127306677
2015-03-18 00:00:00.000,255.6062,123648767.77025564,3566978130.845,bitcoin,-0.10108314040733735,0.6124855467872939
2015-03-19 00:00:00.000,260.0037,133194355.06279548,3629235646.08,bitcoin,0.017204199272161658,0.6082722149773682
2015-03-20 00:00:00.000,260.9075,59404464.50294682,3642718765.4375,bitcoin,0.003476104378514755,0.5949165325815362
2015-03-21 00:00:00.000,259.4899,54148215.13499707,3623906198.45,bitcoin,-0.005433343234671484,0.5912393989123337
2015-03-22 00:00:00.000,267.7980999999999,51503307.06679215,3740905133.6624985,bitcoin,0.032017431121596385,0.598324838001208
2015-03-23 00:00:00.000,266.0272,73040649.64393184,3717118257.44,bitcoin,-0.006612817641349689,0.5992838720079645
2015-03-24 00:00:00.000,245.1679,153991184.32363835,3426730125.8925,bitcoin,-0.07841040314674586,0.650991648599254
2015-03-25 00:00:00.000,246.2715,175875957.5910767,3443109527.925,bitcoin,0.004501404955542743,0.6502526422935111
2015-03-26 00:00:00.000,247.5595,148675593.25572366,3462026772.6875,bitcoin,0.005230000223330755,0.6503648181138242
2015-03-27 00:00:00.000,247.1476,90325941.05609,3457360133.78,bitcoin,-0.0016638424297996668,0.649937161511866
2015-03-28 00:00:00.000,252.0497,82125758.55914597,3526137495.545,bitcoin,0.01983470606228832,0.6523667894154604
2015-03-29 00:00:00.000,241.9136999999999,84472855.7931449,3384336375.9449987,bitcoin,-0.040214291070372665,0.614339141014108
2015-03-30 00:00:00.000,246.5418,96641741.12450412,3449082800.73,bitcoin,0.01913120257348022,0.6183761297513989
2015-03-31 00:00:00.000,243.2692000000001,76545513.49477836,3403299617.6200013,bitcoin,-0.013274016819865397,0.6169505393666027
2015-04-01 00:00:00.000,246.7755,78230800.04911813,3456621444.825,bitcoin,0.0144132508348771,0.5942687283122298
2015-04-02 00:00:00.000,252.341,95206093.35512508,3535619144.775,bitcoin,0.02255288713831005,0.5820076427520849
2015-04-03 00:00:00.000,253.6226999999999,94243302.2942574,3554522140.4999986,bitcoin,0.005079238015224918,0.5760793238136879
2015-04-04 00:00:00.000,253.3213,63959131.20365665,3551247974.375,bitcoin,-0.0011883794313359841,0.5752531419455168
2015-04-05 00:00:00.000,259.7117999999999,82969308.75347461,3641795729.9099984,bitcoin,0.025226856170404544,0.5825402007267596
2015-04-06 00:00:00.000,255.4233,83832524.03554013,3582471422.0625,bitcoin,-0.01651253427838051,0.5829770746973452
2015-04-07 00:00:00.000,253.2085,88508043.4273131,3551882233.75,bitcoin,-0.008671096176425697,0.5834118674527798
2015-04-08 00:00:00.000,244.2709,106548662.28337549,3427768044.885,bitcoin,-0.035297393254965725,0.5581946926291709
2015-04-09 00:00:00.000,243.2006548544864,93749435.17178354,3413570471.5539427,bitcoin,-0.004381386180317026,0.557327686785137
2015-04-10 00:00:00.000,234.5253,110710603.09814689,3292518276.0975,bitcoin,-0.03567159331736636,0.5594654291786851
2015-04-11 00:00:00.000,236.4501,87634999.71721902,3319540687.6575,bitcoin,0.00820721687596171,0.5620752633622483
2015-04-12 00:00:00.000,235.7386,62271722.260468975,3309551885.795,bitcoin,-0.0030090915588532052,0.5601655237293983
2015-04-13 00:00:00.000,223.9464,87796699.14598,3146530899.9,bitcoin,-0.050022355269777496,0.5780885845339558
2015-04-14 00:00:00.000,217.9995,109539415.0915327,3063792222.9375,bitcoin,-0.026555014950005895,0.5770173774394726
2015-04-15 00:00:00.000,223.0161,71588917.36395298,3134965194.7125,bitcoin,0.023011979385273662,0.5807615789770073
2015-04-16 00:00:00.000,227.9995,88471192.53868681,3205775569.775,bitcoin,0.022345471918843618,0.5887729991112827
2015-04-17 00:00:00.000,222.4171382852381,101386584.09915563,3127985665.9882746,bitcoin,-0.024484096301798486,0.4861677272234362
2015-04-18 00:00:00.000,222.9536999999999,70165374.02114585,3136367731.6949987,bitcoin,0.0024124117363371056,0.48063707887174095
2015-04-19 00:00:00.000,222.6812,58633108.40665714,3133241391.63,bitcoin,-0.0012222268569659356,0.47989782571771095
2015-04-20 00:00:00.000,224.3086,63561423.223313816,3157115506.425,bitcoin,0.007308205632087672,0.48179230914106036
2015-04-21 00:00:00.000,234.6867000000001,80763824.9531341,3304071908.9550014,bitcoin,0.04626706243095491,0.49769869396922334
2015-04-22 00:00:00.000,233.7807,72515582.86551493,3292205018.715,bitcoin,-0.003860465889204967,0.4976132903679833
2015-04-23 00:00:00.000,235.1735,55130032.39951651,3312571610.275,bitcoin,0.005957720205303385,0.4196609581061573
2015-04-24 00:00:00.000,230.9863,73282646.18860614,3254290910.1525,bitcoin,-0.017804727148254318,0.423077827949755
2015-04-25 00:00:00.000,225.9568,58830426.88734985,3184369639.96,bitcoin,-0.021774018632273906,0.42781260800201726
2015-04-26 00:00:00.000,218.5065,96999963.63035092,3080176877.25,bitcoin,-0.032972231860249335,0.4405200190059693
2015-04-27 00:00:00.000,228.5712,95409417.4905671,3222813920.04,bitcoin,0.04606132998331858,0.46696420294317953
2015-04-28 00:00:00.000,225.6422999999999,71643965.12343475,3182408229.6824985,bitcoin,-0.012813950313950828,0.44888501654295543
2015-04-29 00:00:00.000,225.9978,56781693.77813109,3188139664.71,bitcoin,0.0015755024656285421,0.44259076781742185
2015-04-30 00:00:00.000,236.2208,103785827.2593271,3333116826.64,bitcoin,0.04523495361459262,0.4710304580840445
2015-05-01 00:00:00.000,232.7402999999999,74708330.707501,3284896594.1999984,bitcoin,-0.014734096235386906,0.4702419434274682
2015-05-02 00:00:00.000,235.1563,61431426.38713984,3319854338.695,bitcoin,0.010380668925837444,0.46423257276210167
2015-05-03 00:00:00.000,239.882,86630763.25450982,3387421698.4,bitcoin,0.020095995727097415,0.4700590676635338
2015-05-04 00:00:00.000,238.9705999999999,84138462.79309112,3375292445.5799985,bitcoin,-0.0037993680226114934,0.47012110154500597
2015-05-05 00:00:00.000,236.0015000000001,71871894.07356025,3334246892.1125016,bitcoin,-0.012424540926791017,0.46128992111586237
2015-05-06 00:00:00.000,229.8152,70623213.73756033,3246886599.4,bitcoin,-0.02621296898536707,0.4661072574110275
2015-05-07 00:00:00.000,236.8450000000001,74887945.15831198,3346205371.2500014,bitcoin,0.030588925362639685,0.4802397434368022
2015-05-08 00:00:00.000,243.657,79882346.22687149,3442447010.25,bitcoin,0.02876142624923439,0.4761665096087126
2015-05-09 00:00:00.000,241.5321,79529081.71071678,3412425891.825,bitcoin,-0.008720865807261835,0.4769337526233001
2015-05-10 00:00:00.000,239.5548,67810639.80677219,3384490103.1,bitcoin,-0.008186489497669314,0.4603562146421086
2015-05-11 00:00:00.000,241.8506,70787411.31238237,3416925739.45,bitcoin,0.00958361093161142,0.4606528529342775
2015-05-12 00:00:00.000,241.5189000000001,60882937.62553394,3412239398.9250016,bitcoin,-0.0013715078647722478,0.4605073907153217
2015-05-13 00:00:00.000,235.4793,50100818.2870869,3326910420.225,bitcoin,-0.025006738603066236,0.433008829183986
2015-05-14 00:00:00.000,236.704,56975125.501362815,3344213288.0,bitcoin,0.005200881776020294,0.4207168867257452
2015-05-15 00:00:00.000,236.9908,39256136.30427565,3348265270.1,bitcoin,0.0012116398539947504,0.41447802559515456
2015-05-16 00:00:00.000,235.9781,26856157.04234676,3333957591.325,bitcoin,-0.004273161658596036,0.4085949667256438
2015-05-17 00:00:00.000,236.0847,24401603.48024925,3335463662.775,bitcoin,0.0004517368349010731,0.39785559332453174
2015-05-18 00:00:00.000,232.4757,33772801.85844162,3284474808.525,bitcoin,-0.015286886443721337,0.4024979038536105
2015-05-19 00:00:00.000,231.9446000000001,31085021.505248632,3276971294.950001,bitcoin,-0.002284539846529765,0.4026089342400011
2015-05-20 00:00:00.000,234.048,28778007.286285885,3306688656.0,bitcoin,0.009068544816304813,0.4029712753760776
2015-05-21 00:00:00.000,235.4204999999999,27373179.763544746,3326079679.1249986,bitcoin,0.005864181706316085,0.3699317410571587
2015-05-22 00:00:00.000,240.9352,54518478.95936304,3419033119.26,bitcoin,0.023424892904399197,0.3782341900529158
2015-05-23 00:00:00.000,239.0329940983288,47757592.65993454,3392690898.43522,bitcoin,-0.007895093376439899,0.37912327864974665
2015-05-24 00:00:00.000,241.2417000000001,29761665.976133663,3424926508.0275016,bitcoin,0.009240171675892972,0.3741848927063538
2015-05-25 00:00:00.000,237.441,30834563.231427405,3371792792.55,bitcoin,-0.01575473891951551,0.370011535757388
2015-05-26 00:00:00.000,237.4971,30268982.762250736,3373426620.6825,bitcoin,0.0002362692205641892,0.3481816907825864
2015-05-27 00:00:00.000,237.2305,30728765.83133291,3370470121.0375,bitcoin,-0.001122540022593932,0.3116109747121256
2015-05-28 00:00:00.000,237.4891000000001,26801090.327187903,3374927913.962501,bitcoin,0.0010900790581316322,0.30739213496513734
2015-05-29 00:00:00.000,237.0714,31108417.12996518,3369940317.075,bitcoin,-0.0017588175625747882,0.30764695861426544
2015-05-30 00:00:00.000,233.4572,31403744.863089006,3319341161.04,bitcoin,-0.015245196172967379,0.27000375437071994
2015-05-31 00:00:00.000,229.6785,23353985.64778831,3266430207.375,bitcoin,-0.016185836204666182,0.2710263712382946
2015-06-01 00:00:00.000,223.3178,43602264.82379089,3176729202.67,bitcoin,-0.027693928687273717,0.284277749585971
2015-06-02 00:00:00.000,225.7387,32062237.05772561,3212024675.365,bitcoin,0.010840604734597914,0.2771248352441227
2015-06-03 00:00:00.000,225.4831,30472196.11636243,3208477948.985,bitcoin,-0.0011322825904462874,0.2770535683840991
2015-06-04 00:00:00.000,224.1748,29003069.45899297,3189861690.38,bitcoin,-0.005802208679940968,0.2748211403524482
2015-06-05 00:00:00.000,224.7413,32252691.587104306,3197922617.155,bitcoin,0.002527045858856436,0.26034350236120446
2015-06-06 00:00:00.000,225.2889,18238445.735281847,3205714609.215,bitcoin,0.0024365793025136195,0.23511814344207443
2015-06-07 00:00:00.000,223.6157,24133822.46700492,3181906060.795,bitcoin,-0.0074269082941947895,0.20871719079450526
2015-06-08 00:00:00.000,228.7013000000001,40449914.18863471,3254270843.1550016,bitcoin,0.022742589183139206,0.22564818052079139
2015-06-09 00:00:00.000,229.5263999999999,36746856.38036806,3266011479.8399987,bitcoin,0.0036077626143786734,0.22516369515900517
2015-06-10 00:00:00.000,229.0022,29194036.77178708,3258552454.57,bitcoin,-0.002283833145119374,0.22168411393341572
2015-06-11 00:00:00.000,229.9343000000001,28833233.41266869,3271815631.7050014,bitcoin,0.004070266573858783,0.22261256600185825
2015-06-12 00:00:00.000,230.5181,29722314.84944637,3280122726.235,bitcoin,0.002538986136474186,0.20624760668361272
2015-06-13 00:00:00.000,232.6301,29012321.272587787,3310175113.435,bitcoin,0.009161970361546423,0.20811697887407019
2015-06-14 00:00:00.000,233.6681,35303170.71466479,3324945178.735,bitcoin,0.004462019317362564,0.20876539216773013
2015-06-15 00:00:00.000,237.2013,46839294.423419096,3375220318.155,bitcoin,0.01512059198495641,0.21511503578196528
2015-06-16 00:00:00.000,250.4743,96364192.87222852,3564086480.705,bitcoin,0.055956691637018885,0.28993475577155253
2015-06-17 00:00:00.000,247.6944000000001,100630046.35212404,3524530310.6400013,bitcoin,-0.011098543842621433,0.28713094712312676
2015-06-18 00:00:00.000,248.5519999999999,67360540.67947954,3536733401.1999984,bitcoin,0.0034623310014267883,0.2866947152608708
2015-06-19 00:00:00.000,242.9967,60767655.66479779,3457685093.145,bitcoin,-0.02235065499372324,0.29823171372085133
2015-06-20 00:00:00.000,245.4754,55692672.67481887,3492955382.99,bitcoin,0.01020055004862197,0.2994357271708438
2015-06-21 00:00:00.000,243.9959,26531885.0527446,3488836375.125,bitcoin,-0.006027080513974159,0.28977551096681453
2015-06-22 00:00:00.000,247.2790000000001,41166801.74969953,3536683169.6000013,bitcoin,0.01345555396627618,0.29152646150320977
2015-06-23 00:00:00.000,243.8486,37387508.430996,3488498071.6,bitcoin,-0.013872589261522794,0.29467589797161975
2015-06-24 00:00:00.000,240.5377000000001,39616260.29622073,3442040366.0175014,bitcoin,-0.0135776871386587,0.29326149936298646
2015-06-25 00:00:00.000,242.4769,34244051.08008979,3470729479.685,bitcoin,0.008061937899962901,0.29442606776274616
2015-06-26 00:00:00.000,242.4819,34005665.062683985,3471728541.2025,bitcoin,2.0620520964964584e-05,0.2943588536472819
2015-06-27 00:00:00.000,250.621,49080095.21505225,3589074420.225,bitcoin,0.033565804293021584,0.3157224767248297
2015-06-28 00:00:00.000,248.3451,40522516.655076645,3557369715.93,bitcoin,-0.00908104268995813,0.31782409272022616
2015-06-29 00:00:00.000,256.3038739667178,73197757.00524,3672257830.226641,bitcoin,0.032047235748632774,0.32874429324217824
2015-06-30 00:00:00.000,262.4063254601778,99893250.06832576,3760650012.699992,bitcoin,0.023809439159130585,0.3285712096637923
2015-07-01 00:00:00.000,257.5058,68104997.64448473,3691294141.84,bitcoin,-0.018675332812895462,0.3187776782381501
2015-07-02 00:00:00.000,254.6537509187558,52711167.62687749,3651410104.6425366,bitcoin,-0.011075669290727452,0.32277141658226877
2015-07-03 00:00:00.000,255.161,42339288.96608291,3659678537.625,bitcoin,0.001991916786672432,0.32231013250047463
2015-07-04 00:00:00.000,260.415,42932957.07889688,3736024266.375,bitcoin,0.02059092102633242,0.32506959650399564
2015-07-05 00:00:00.000,271.0401208003443,96139966.48557808,3889432509.487961,bitcoin,0.04080072499796206,0.3478078061744334
2015-07-06 00:00:00.000,268.595,111884711.197357,3855533497.75,bitcoin,-0.009021250407962422,0.35173395304557714
2015-07-07 00:00:00.000,265.3844519614875,64748934.30717278,3810376692.04044,bitcoin,-0.011953119151557279,0.35426021795527696
2015-07-08 00:00:00.000,269.6130164214266,79366281.26047984,3871966451.431392,bitcoin,0.015933730965342008,0.3509638440981608
2015-07-09 00:00:00.000,268.8928000000001,75940632.19947487,3862503903.2800016,bitcoin,-0.002671296923961508,0.3521078065011506
2015-07-10 00:00:00.000,285.0223,113799594.1409435,4095521056.4875,bitcoin,0.05998487129443375,0.39878454294932547
2015-07-11 00:00:00.000,291.8907431569518,114394387.16569844,4195301867.783395,bitcoin,0.024097914994552605,0.40269862548246405
2015-07-12 00:00:00.000,310.1915636277567,115546321.240178,4459352692.658084,bitcoin,0.06269750206146263,0.44455859011356985
2015-07-13 00:00:00.000,290.6655,130058766.78659292,4179711756.9,bitcoin,-0.06294840323635886,0.5126238180955071
2015-07-14 00:00:00.000,286.6653999999999,74446013.37027897,4122384618.064999,bitcoin,-0.013761867163457953,0.5180286691485854
2015-07-15 00:00:00.000,283.9491880809251,52932167.70111447,4084701354.030234,bitcoin,-0.009475199724399253,0.5203878536916189
2015-07-16 00:00:00.000,276.6800999999999,97423601.54430674,3981564979.049999,bitcoin,-0.025599960788947662,0.4999287473254516
2015-07-17 00:00:00.000,278.3728,60573486.78209071,4007009432.32,bitcoin,0.0061178957214489404,0.4971346454183466
2015-07-18 00:00:00.000,274.4838999999999,52505422.1849008,3951120257.4274974,bitcoin,-0.013970114896283303,0.5011734487866714
2015-07-19 00:00:00.000,272.806179588859,26896009.893020075,3926969933.4822383,bitcoin,-0.006112272563676413,0.4937180378417382
2015-07-20 00:00:00.000,277.2454,40729476.38113304,3993823954.025,bitcoin,0.016272433483109916,0.49510148477472715
2015-07-21 00:00:00.000,274.9428876558478,43239135.22644978,3961652068.233111,bitcoin,-0.008304961395760646,0.49576786971187864
2015-07-22 00:00:00.000,276.1756000000001,43240737.35047461,3980470592.0700016,bitcoin,0.004483521485725062,0.49467163065542735
2015-07-23 00:00:00.000,275.6135,34164576.518917255,3973299338.7,bitcoin,-0.0020352992806029757,0.4909944494409017
2015-07-24 00:00:00.000,288.4447167883336,79396118.75259325,4158911304.540909,bitcoin,0.04655510992144296,0.5077856809933384
2015-07-25 00:00:00.000,288.3881586253327,54859994.56307408,4158095826.323497,bitcoin,-0.0001960797328188768,0.5082646199066951
2015-07-26 00:00:00.000,291.7037645294952,40248392.33013304,4205901558.4920735,bitcoin,0.011497025120473126,0.508102971839265
2015-07-27 00:00:00.000,292.6148,63540197.33148093,4219037232.32,bitcoin,0.0031231529424184945,0.4987159796822246
2015-07-28 00:00:00.000,293.9933,63623601.6003042,4238912996.72,bitcoin,0.00471097155714606,0.4959519530346499
2015-07-29 00:00:00.000,288.7194990885924,52624701.46729341,4162873225.658961,bitcoin,-0.01793850714083478,0.49350567625531183
2015-07-30 00:00:00.000,286.8366,43880110.29035656,4135724833.44,bitcoin,-0.006521551521584845,0.48973812528375926
2015-07-31 00:00:00.000,283.6760591480217,63971590.58757594,4090154891.219836,bitcoin,-0.011018610776931115,0.4861314758105401
2015-08-01 00:00:00.000,280.7014,53533745.82603215,4047265065.76,bitcoin,-0.010486112775803691,0.48591265616473633
2015-08-02 00:00:00.000,281.7267,46165536.82286997,4062048251.28,bitcoin,0.003652635861452813,0.4858796685073915
2015-08-03 00:00:00.000,281.829870770124,41411646.7104373,4063535808.711956,bitcoin,0.0003662087055433805,0.48209343805222066
2015-08-04 00:00:00.000,284.2393,48308760.90560098,4098275923.12,bitcoin,0.008549232993976252,0.4629625663289172
2015-08-05 00:00:00.000,281.4010623650275,43424335.531163365,4057353077.603912,bitcoin,-0.009985380751263206,0.4632600930515491
2015-08-06 00:00:00.000,278.0134,41914107.67785419,4008508406.56,bitcoin,-0.012038555706065823,0.4632921939004023
2015-08-07 00:00:00.000,278.5088137572824,47637462.16841643,4015651480.278,bitcoin,0.0017819779812138226,0.46049213037677433
2015-08-08 00:00:00.000,259.8007283854695,80056216.9967666,3745910822.153053,bitcoin,-0.0671723279397427,0.5188620426940089
2015-08-09 00:00:00.000,264.3384833893257,67863178.91055241,3811337988.900654,bitcoin,0.01746629053758264,0.4755701020543538
2015-08-10 00:00:00.000,263.5782,60783290.21756031,3817350354.96,bitcoin,-0.0028761736829894247,0.46600286427233617
2015-08-11 00:00:00.000,269.8668,64124892.99653497,3909600811.62,bitcoin,0.02385857403988667,0.4137365785215846
2015-08-12 00:00:00.000,267.7126,73043602.38810194,3879202423.705,bitcoin,-0.007982456530406856,0.3562692639133518
2015-08-13 00:00:00.000,263.6558186169038,57163446.795025095,3821420843.637938,bitcoin,-0.015153494393226996,0.35685217989330464
2015-08-14 00:00:00.000,265.1281000000001,61280618.55732058,3843674745.142501,bitcoin,0.0055841035135111294,0.35707405667439956
2015-08-15 00:00:00.000,260.4762322897643,38131976.86865548,3777139796.810643,bitcoin,-0.017545736231790454,0.35146717708197406
2015-08-16 00:00:00.000,257.8158000000001,55868003.65302729,3739450598.7300014,bitcoin,-0.0102137237872999,0.3514272711646072
