,timestamp,price,total_volume,market_cap,coin_name,bitcoin_returns,bitcoin_volatility,score,No_Comments,title_sentiment,description_sentiment,score_lag1,score_lag2,score_lag3,score_lag4,score_lag5,score_lag6,score_lag7,No_Comments_lag1,No_Comments_lag2,No_Comments_lag3,No_Comments_lag4,No_Comments_lag5,No_Comments_lag6,No_Comments_lag7,title_sentiment_lag1,title_sentiment_lag2,title_sentiment_lag3,title_sentiment_lag4,title_sentiment_lag5,title_sentiment_lag6,title_sentiment_lag7,description_sentiment_lag1,description_sentiment_lag2,description_sentiment_lag3,description_sentiment_lag4,description_sentiment_lag5,description_sentiment_lag6,description_sentiment_lag7,sentiment,market_signal,sentiment1,sentiment2,sentiment3,sentiment4,sentiment5,sentiment6,sentiment7,total_sentiment
0,2015-01-01,313.9920000000001,46999364.08867299,4293958347.0000014,bitcoin,0.0021885593049997,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.00520890490285,18.991121296258296,18.959552888396125,18.928995256587847,18.899314725708265,18.85105414171666,18.81591045331142,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.7626658,0.7629415,0.76323247,0.763513,0.7637671,0.76406306,0.76437837,0.7326758,0.73300266,0.73333204,0.73362696,0.7339078,0.7342063,0.73451644,0.9984125,Bullish,0.7476708,0.74797208,0.748282255,0.7485699800000001,0.74883745,0.74913468,0.749447405,0.77979089375
1,2015-01-02,314.446,38855906.30053607,4301448334.7,bitcoin,0.001445896710744,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,18.991121296258296,18.959552888396125,18.928995256587847,18.899314725708265,18.85105414171666,18.81591045331142,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.7629415,0.76323247,0.763513,0.7637671,0.76406306,0.76437837,0.9971832,0.73300266,0.73333204,0.73362696,0.7339078,0.7342063,0.73451644,0.9984125,Bullish,0.9984125,0.74797208,0.748282255,0.7485699800000001,0.74883745,0.74913468,0.749447405,0.81113360625
2,2015-01-03,286.572,118778941.40912902,3921358112.1,bitcoin,-0.0886447911565102,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,18.959552888396125,18.928995256587847,18.899314725708265,18.85105414171666,18.81591045331142,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.76323247,0.763513,0.7637671,0.76406306,0.76437837,0.9971832,0.9971832,0.73333204,0.73362696,0.7339078,0.7342063,0.73451644,0.9984125,Neutral,0.9984125,0.9984125,0.748282255,0.7485699800000001,0.74883745,0.74913468,0.749447405,0.84243865875
3,2015-01-04,260.936,205500148.96968707,3571639780.8,bitcoin,-0.0894574487388859,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,18.928995256587847,18.899314725708265,18.85105414171666,18.81591045331142,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.763513,0.7637671,0.76406306,0.76437837,0.9971832,0.9971832,0.9971832,0.73362696,0.7339078,0.7342063,0.73451644,0.9984125,Neutral,0.9984125,0.9984125,0.9984125,0.7485699800000001,0.74883745,0.74913468,0.749447405,0.8737049393749999
4,2015-01-05,273.22,155038125.45582142,3740880426.5,bitcoin,0.0470766778060522,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,18.899314725708265,18.85105414171666,18.81591045331142,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.7637671,0.76406306,0.76437837,0.9971832,0.9971832,0.9971832,0.9971832,0.7339078,0.7342063,0.73451644,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.74883745,0.74913468,0.749447405,0.904935254375
5,2015-01-06,285.3738000000001,97002895.9764078,3908408221.350001,bitcoin,0.0444835663567821,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,18.85105414171666,18.81591045331142,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.76406306,0.76437837,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.7342063,0.73451644,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.74913468,0.749447405,0.936132135625
6,2015-01-07,295.8725,110674232.978753,4053238742.4375,bitcoin,0.0367892917990366,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,18.81591045331142,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.76437837,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.73451644,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.749447405,0.9672918631249999
7,2015-01-08,284.4525,86570544.47058573,3897824162.25,bitcoin,-0.0385977067824824,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Neutral,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
8,2015-01-09,289.5738000000001,83478400.2771182,3968992614.285001,bitcoin,0.0180040604318827,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
9,2015-01-10,274.533,92683835.63260388,3763909199.925,bitcoin,-0.0519411631853438,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Neutral,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
10,2015-01-11,267.184,73256737.91089578,3664201453.6,bitcoin,-0.0267690951543165,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Neutral,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
11,2015-01-12,268.353667700943,78982214.88677162,3681154854.371071,bitcoin,0.0043777610221531,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
12,2015-01-13,221.436,215752219.9219919,3038251389.3,bitcoin,-0.1748352020037552,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Neutral,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
13,2015-01-14,172.1479,236006920.8178313,2362639549.8525,bitcoin,-0.2225839520222547,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Neutral,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
14,2015-01-15,210.5559,257637517.29041365,2890521922.995,bitcoin,0.2231104765146714,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
15,2015-01-16,205.816,176217465.4940408,2826188131.0,bitcoin,-0.0225113615909124,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Neutral,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
16,2015-01-17,199.4914,106431481.13147792,2740019366.285,bitcoin,-0.0307293893574843,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Neutral,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
17,2015-01-18,208.9892,118664232.7276146,2871292169.34,bitcoin,0.0476100724141492,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
18,2015-01-19,214.545,105545327.33818196,2948379298.875,bitcoin,0.026584148845969,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
19,2015-01-20,210.5137,94312137.93638834,2893626589.035,bitcoin,-0.0187899974364351,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Neutral,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
20,2015-01-21,224.0451,99166469.19882472,3080429686.665,bitcoin,0.0642780018592614,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
21,2015-01-22,232.0423000000001,151229886.42783546,3191202338.1525016,bitcoin,0.0356945989892218,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
22,2015-01-23,232.898,126038219.2115576,3203686663.5,bitcoin,0.003687689701403,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
23,2015-01-24,248.096,134933345.06544757,3413521852.0,bitcoin,0.0652560348306985,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
24,2015-01-25,253.8388999999999,142426844.88892275,3493324595.8274984,bitcoin,0.0231478943634717,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
25,2015-01-26,271.2882000000001,401755946.5274641,3734336330.640001,bitcoin,0.0687416310108504,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
26,2015-01-27,259.2356,339951744.7443284,3568728002.06,bitcoin,-0.0444272917141257,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Neutral,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
27,2015-01-29,232.5329422304941,161971565.54864252,3203612158.433073,bitcoin,-0.1030053656577487,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Neutral,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
28,2015-01-30,228.6354,105832532.60469384,3150704413.815,bitcoin,-0.0167612476456376,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Neutral,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
29,2015-01-31,218.0233,92459195.6343594,3005342178.85,bitcoin,-0.0464149471166757,0.6262457066510753,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Neutral,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
30,2015-02-01,226.2697,100844154.3350744,3119897131.48,bitcoin,0.0378234803344412,1.5504367111651316,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
31,2015-02-02,240.0193,108043831.20772208,3310466195.25,bitcoin,0.0607664216640584,1.5684843988827375,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
32,2015-02-03,226.0119,135790231.88905972,3117998019.1275,bitcoin,-0.0583594735923319,1.5517712305190503,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Neutral,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
33,2015-02-04,225.3083,83155505.15562138,3109175682.095,bitcoin,-0.0031131104158674,1.5212644054462685,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Neutral,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
34,2015-02-05,216.9136,74142168.01402433,2994172300.44,bitcoin,-0.0372587250447498,1.5156524095138584,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Neutral,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
35,2015-02-06,222.4872,88164946.84338237,3072075446.7,bitcoin,0.0256950232719386,1.5094099966439447,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
36,2015-02-07,227.2050999999999,80694160.19495533,3138151161.072499,bitcoin,0.0212052648422016,1.504932119228101,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
37,2015-02-08,222.9061,76979240.31280218,3079497925.3725,bitcoin,-0.0189212302012582,1.501073679914852,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Neutral,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
38,2015-02-09,220.0922,79154588.47482522,3041547650.985,bitcoin,-0.0126237011907704,1.4989624488789424,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Neutral,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
39,2015-02-10,220.6493,66708973.92079521,3049996660.2725,bitcoin,0.0025312119193683,1.4899812146916982,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
40,2015-02-11,219.0956,65150873.75436823,3029418429.03,bitcoin,-0.0070414907275936,1.4878108896763358,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Neutral,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
41,2015-02-12,222.0401587875259,51632481.43908263,3070809845.027513,bitcoin,0.0134396071282394,1.4887550211755594,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
42,2015-02-13,235.6774,137045816.2260813,3260249204.835,bitcoin,0.0614179042518332,1.369347748753407,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
43,2015-02-14,259.0086000000001,165435433.7487849,3584044452.9300013,bitcoin,0.0989963399121005,1.137607733251801,19.019288978052018,6.0,0.9996418,0.9971832,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,19.019288978052018,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9996418,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9971832,0.9984125,Bullish,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984125,0.9984124999999999
